id,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
71659,1,"2022-09-24T05:16:02Z","2022-09-30T22:37:50Z",942,1888,1917,"2022-09-24T04:53:36Z","2022-10-02T02:00:00Z","High Winds and Rain",-60.23418,46.24556,"Cape Breton",
71819,1,"2022-09-24T05:25:57Z","2022-10-06T13:15:41Z",1731,4,4,"2022-09-24T03:09:01Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.82059,45.76318,"Pictou",
71890,1,"2022-09-24T05:25:57Z","2022-10-03T22:06:52Z",1370,4,4,"2022-09-24T05:05:20Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.68449,45.51897,"Cumberland",
71844,1,"2022-09-24T05:25:57Z","2022-10-02T23:27:04Z",1234,41,42,"2022-09-24T01:18:28Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.47719,45.3822,"Colchester",
71863,1,"2022-09-24T05:25:57Z","2022-10-01T02:48:10Z",966,4,4,"2022-09-24T05:07:53Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.3173,46.24052,"Cape Breton",
71810,1,"2022-09-24T05:25:57Z","2022-09-30T21:47:54Z",936,4,4,"2022-09-24T05:12:10Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.32375,46.23386,"Cape Breton",
71811,1,"2022-09-24T05:25:57Z","2022-09-30T20:08:05Z",926,4,4,"2022-09-24T05:11:09Z","2022-10-06T02:00:00Z","High Winds and Rain",-59.9982,46.18738,"Cape Breton",
71851,1,"2022-09-24T05:25:57Z","2022-09-30T15:58:02Z",901,4,4,"2022-09-24T05:06:55Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.38658,46.10417,"Cape Breton",
71804,1,"2022-09-24T05:25:57Z","2022-09-29T17:57:56Z",769,1100,1122,"2022-09-24T05:10:34Z","2022-09-30T02:00:00Z","High Winds and Rain",-60.21854,46.13126,"Cape Breton",
71857,1,"2022-09-24T05:25:57Z","2022-09-29T14:18:20Z",749,4,4,"2022-09-24T05:08:36Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.2591,46.19876,"Cape Breton",
71881,1,"2022-09-24T05:25:57Z","2022-09-29T14:18:20Z",749,4,4,"2022-09-24T05:09:07Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.27044,46.19984,"Cape Breton",
71886,1,"2022-09-24T05:25:57Z","2022-09-29T14:18:20Z",749,8,8,"2022-09-24T04:31:17Z","2022-10-01T02:00:00Z","High Winds and Rain",-60.26935,46.19713,"Cape Breton",
71982,1,"2022-09-24T05:35:52Z","2022-10-02T03:37:30Z",1114,4,4,"2022-09-24T04:59:27Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.03057,46.21197,"Cape Breton",
71939,1,"2022-09-24T05:35:52Z","2022-10-01T14:07:50Z",1033,4,4,"2022-09-24T05:14:59Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.81661,45.62306,"Cumberland",
71989,1,"2022-09-24T05:35:52Z","2022-10-01T12:47:55Z",1025,18,18,"2022-09-24T05:20:24Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.34479,46.13171,"Cape Breton",
72043,1,"2022-09-24T05:35:52Z","2022-10-01T02:48:10Z",965,4,4,"2022-09-24T05:15:46Z","2022-10-06T02:00:00Z","High Winds and Rain",-59.98878,46.19565,"Cape Breton",
72025,1,"2022-09-24T05:35:52Z","2022-10-01T02:38:01Z",964,4,4,"2022-09-24T05:22:49Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.33798,46.13111,"Cape Breton",
71996,1,"2022-09-24T05:35:52Z","2022-09-30T23:17:56Z",944,1432,1466,"2022-09-24T05:17:48Z","2022-10-02T02:00:00Z","High Winds and Rain",-60.27093,46.2675,"Cape Breton",
72002,1,"2022-09-24T05:35:52Z","2022-09-30T22:37:50Z",940,4,4,"2022-09-24T05:20:36Z","2022-10-05T02:00:00Z","High Winds and Rain",-64.1982,45.76332,"Cumberland",
72003,1,"2022-09-24T05:35:52Z","2022-09-29T22:27:58Z",795,4,4,"2022-09-24T05:18:54Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.29971,46.28543,"Cape Breton",
71995,1,"2022-09-24T05:35:52Z","2022-09-29T18:27:57Z",771,428,445,"2022-09-24T03:29:15Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.46731,45.78605,"Cumberland",
72124,1,"2022-09-24T05:45:53Z","2022-10-01T16:58:09Z",1049,4,4,"2022-09-24T05:25:30Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.31191,46.14304,"Cape Breton",
72125,1,"2022-09-24T05:45:53Z","2022-10-01T16:58:09Z",1049,4,4,"2022-09-24T05:22:44Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.31334,46.1405,"Cape Breton",
72089,1,"2022-09-24T05:45:53Z","2022-10-01T03:08:00Z",966,4,4,"2022-09-24T03:30:09Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.06138,45.64595,"Antigonish",
72136,1,"2022-09-24T05:45:53Z","2022-10-01T00:48:06Z",952,4,4,"2022-09-24T05:24:54Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.03749,46.213,"Cape Breton",
72110,1,"2022-09-24T05:45:53Z","2022-09-30T18:28:05Z",914,782,796,"2022-09-24T05:20:22Z","2022-10-03T02:00:00Z","High Winds and Rain",-60.33496,46.20939,"Cape Breton",
72115,1,"2022-09-24T05:45:53Z","2022-09-29T14:08:14Z",746,503,527,"2022-09-24T05:24:38Z","2022-09-30T02:00:00Z","High Winds and Rain",-64.22538,45.75786,"Cumberland",
72234,1,"2022-09-24T05:55:53Z","2022-10-04T17:06:41Z",1480,151,191,"2022-09-24T01:17:25Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.75459,45.24577,"Halifax",
72190,1,"2022-09-24T05:55:53Z","2022-10-03T20:37:12Z",1358,4,4,"2022-09-24T02:17:09Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.24946,45.38848,"Colchester",
72219,1,"2022-09-24T05:55:53Z","2022-10-03T16:27:12Z",1333,86,95,"2022-09-24T02:15:12Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.24532,44.99647,"Halifax",
72238,1,"2022-09-24T05:55:53Z","2022-09-30T21:18:15Z",930,31,31,"2022-09-24T05:28:55Z","2022-10-01T02:00:00Z","High Winds and Rain",-60.24261,46.22374,"Cape Breton",
72216,1,"2022-09-24T05:55:53Z","2022-09-30T16:08:09Z",899,64,65,"2022-09-24T02:15:49Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.18857,44.97658,"Halifax",
72189,1,"2022-09-24T05:55:53Z","2022-09-30T15:58:02Z",898,4,4,"2022-09-24T05:41:19Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.41117,46.08906,"Cape Breton",
72193,1,"2022-09-24T05:55:53Z","2022-09-30T08:18:40Z",852,4,4,"2022-09-24T04:24:00Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.24185,44.95902,"Halifax",
72206,1,"2022-09-24T05:55:53Z","2022-09-30T05:18:36Z",834,4,4,"2022-09-24T05:42:07Z","2022-10-06T02:00:00Z","High Winds and Rain",-59.97678,46.17849,"Cape Breton",
72362,1,"2022-09-24T06:05:59Z","2022-10-03T22:26:38Z",1368,4,4,"2022-09-24T04:31:44Z","2022-10-08T02:00:00Z","High Winds and Rain",-60.29242,46.26233,"Cape Breton",
72249,1,"2022-09-24T06:05:59Z","2022-10-01T19:17:39Z",1061,4,4,"2022-09-24T04:22:51Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.14669,46.09542,"Cape Breton",
72244,1,"2022-09-24T06:05:59Z","2022-10-01T14:17:44Z",1031,4,4,"2022-09-24T04:27:43Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.29247,46.25856,"Cape Breton",
72361,1,"2022-09-24T06:05:59Z","2022-09-30T11:07:54Z",868,4,4,"2022-09-24T05:51:01Z","2022-10-06T02:00:00Z","High Winds and Rain",-59.98855,46.18571,"Cape Breton",
72321,1,"2022-09-24T06:05:59Z","2022-09-30T05:38:07Z",835,4,4,"2022-09-24T05:53:22Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.93945,45.59985,"Cumberland",
72378,1,"2022-09-24T06:16:01Z","2022-10-04T19:56:27Z",1495,4,4,"2022-09-24T03:09:01Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.81963,45.74973,"Pictou",
72364,1,"2022-09-24T06:16:01Z","2022-09-30T08:08:19Z",849,4,4,"2022-09-24T05:18:50Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.09857,44.76708,"Halifax",
72385,1,"2022-09-24T06:16:01Z","2022-09-30T01:08:17Z",807,4,4,"2022-09-24T05:59:29Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.33585,46.13715,"Cape Breton",
72520,1,"2022-09-24T06:35:57Z","2022-10-02T22:47:02Z",1224,4,4,"2022-09-24T02:22:57Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.925,45.52497,"Antigonish",
72437,1,"2022-09-24T06:35:57Z","2022-09-30T23:07:59Z",938,4,4,"2022-09-24T03:47:08Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.54974,45.59716,"Pictou",
72644,1,"2022-09-24T07:25:54Z","2022-10-05T01:06:23Z",1524,4,4,"2022-09-24T06:58:09Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.61115,45.40831,"Colchester",
72561,1,"2022-09-24T07:25:54Z","2022-10-04T11:16:35Z",1441,4,4,"2022-09-24T06:38:33Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.65858,45.80708,"Cumberland",
72658,1,"2022-09-24T07:25:54Z","2022-10-03T13:17:18Z",1310,4,4,"2022-09-24T06:58:29Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.0217,46.18921,"Cape Breton",
72695,1,"2022-09-24T07:25:54Z","2022-10-02T03:57:26Z",1110,4,4,"2022-09-24T06:25:26Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.0399,46.20105,"Cape Breton",
72727,1,"2022-09-24T07:25:54Z","2022-10-02T03:37:30Z",1108,4,4,"2022-09-24T06:24:36Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.03401,46.21266,"Cape Breton",
72683,1,"2022-09-24T07:25:54Z","2022-10-01T14:47:46Z",1031,268,276,"2022-09-24T04:22:51Z","2022-10-03T02:00:00Z","High Winds and Rain",-60.15424,46.09821,"Cape Breton",
72654,1,"2022-09-24T07:25:54Z","2022-10-01T02:38:01Z",958,4,4,"2022-09-24T06:36:45Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.30989,46.14753,"Cape Breton",
72553,1,"2022-09-24T07:25:54Z","2022-09-29T23:18:11Z",794,4,4,"2022-09-24T01:53:52Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.27226,45.39731,"Colchester",
72719,1,"2022-09-24T07:25:54Z","2022-09-29T17:57:56Z",762,247,256,"2022-09-24T04:09:29Z","2022-10-03T02:00:00Z","High Winds and Rain",-60.25985,46.16423,"Cape Breton",
73115,1,"2022-09-24T09:15:50Z","2022-10-07T11:15:17Z",1844,4,4,"2022-09-24T03:40:56Z","2022-10-10T02:00:00Z","Trees On Line",-62.68456,45.5101,"Pictou",
73251,1,"2022-09-24T09:15:50Z","2022-10-06T07:05:40Z",1682,4,4,"2022-09-24T03:56:25Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.44379,45.63015,"Colchester",
73130,1,"2022-09-24T09:15:50Z","2022-10-06T00:35:49Z",1659,4,4,"2022-09-24T02:02:20Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.70233,45.30457,"Hants",
72979,1,"2022-09-24T09:15:50Z","2022-10-03T19:56:58Z",1344,4,4,"2022-09-24T03:09:01Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.77309,45.61057,"Pictou",
73063,1,"2022-09-24T09:15:50Z","2022-10-02T23:07:07Z",1219,6,6,"2022-09-24T06:29:13Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.65596,45.80956,"Cumberland",
72983,1,"2022-09-24T09:15:50Z","2022-10-02T18:27:17Z",1191,4,4,,,,-62.83173,45.59124,"Pictou",
73160,1,"2022-09-24T09:15:50Z","2022-10-02T16:38:09Z",1180,4,4,"2022-09-24T05:43:04Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.18062,46.12913,"Cape Breton",
73219,1,"2022-09-24T09:15:50Z","2022-10-02T16:27:20Z",1179,4,4,"2022-09-24T03:42:12Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.89082,45.53182,"Pictou",
73042,1,"2022-09-24T09:15:50Z","2022-10-01T19:57:33Z",1056,4,4,"2022-09-24T01:52:45Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.87526,45.61081,"Antigonish",
73240,1,"2022-09-24T09:15:50Z","2022-10-01T16:37:46Z",1036,4,4,"2022-09-24T02:22:57Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.91649,45.51996,"Antigonish",
72965,1,"2022-09-24T09:15:50Z","2022-10-01T10:27:47Z",999,4,4,"2022-09-24T08:06:26Z","2022-10-05T02:00:00Z","High Winds and Rain",-64.12989,45.80059,"Cumberland",
73022,1,"2022-09-24T09:15:50Z","2022-10-01T00:48:06Z",941,5,5,,,,-60.02097,46.21068,"Cape Breton",
73094,1,"2022-09-24T09:15:50Z","2022-09-30T23:37:59Z",934,1576,1620,"2022-09-24T08:57:33Z","2022-10-03T02:00:00Z","High Winds and Rain",-60.03188,46.20056,"Cape Breton",
73126,1,"2022-09-24T09:15:50Z","2022-09-30T18:48:15Z",905,4,4,"2022-09-24T08:48:20Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.20758,46.11423,"Cape Breton",
72967,1,"2022-09-24T09:15:50Z","2022-09-30T12:07:58Z",865,78,83,"2022-09-24T02:04:29Z","2022-10-03T02:00:00Z","High Winds and Rain",-62.48103,44.98997,"Halifax",
73109,1,"2022-09-24T09:15:50Z","2022-09-29T15:58:04Z",744,4,4,"2022-09-24T07:34:38Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.31745,46.14468,"Cape Breton",
73362,1,"2022-09-24T09:35:49Z","2022-10-05T18:46:07Z",1622,4,4,"2022-09-24T09:11:00Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.55965,45.59319,"Cumberland",
73409,1,"2022-09-24T09:45:51Z","2022-10-03T07:57:05Z",1269,4,4,"2022-09-24T03:47:08Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.58037,45.66723,"Pictou",
73429,1,"2022-09-24T09:45:51Z","2022-10-02T12:47:31Z",1154,4,4,"2022-09-24T09:21:58Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.42614,45.63381,"Pictou",
73581,1,"2022-09-24T10:05:49Z","2022-09-29T23:57:59Z",787,9,9,"2022-09-24T09:35:35Z","2022-10-01T02:00:00Z","High Winds and Rain",-63.70098,44.76886,"Halifax","Middle Sackville"
73546,1,"2022-09-24T10:05:49Z","2022-09-29T20:48:11Z",768,4,4,"2022-09-24T05:07:10Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.27478,45.31343,"Colchester",
73574,1,"2022-09-24T10:05:49Z","2022-09-29T14:18:20Z",731,4,4,"2022-09-24T02:20:03Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.2183,45.39075,"Colchester",
73655,1,"2022-09-24T10:15:52Z","2022-10-04T12:36:42Z",1437,4,4,"2022-09-24T02:06:25Z","2022-10-10T02:00:00Z","High Winds and Rain",-61.96354,45.3651,"Guysborough",
73639,1,"2022-09-24T10:15:52Z","2022-10-03T21:36:51Z",1348,4,4,"2022-09-24T03:33:05Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.20056,46.08762,"Cape Breton",
73699,1,"2022-09-24T10:25:50Z","2022-10-04T11:26:31Z",1429,4,4,"2022-09-24T02:17:09Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.23504,45.39196,"Colchester",
73670,1,"2022-09-24T10:25:50Z","2022-10-04T10:36:33Z",1424,4,4,,,,-63.15698,45.04266,"Halifax",
73707,1,"2022-09-24T10:25:50Z","2022-10-02T00:37:30Z",1077,4,4,"2022-09-24T03:30:09Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.1634,45.75764,"Antigonish",
73729,1,"2022-09-24T10:25:50Z","2022-10-01T03:08:00Z",948,4,4,"2022-09-24T03:09:01Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.99368,45.78736,"Pictou",
73719,1,"2022-09-24T10:25:50Z","2022-09-29T15:03:26Z",730,4,4,"2022-09-24T02:01:10Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.32598,45.21854,"Colchester",
73754,1,"2022-09-24T10:35:50Z","2022-10-03T18:57:20Z",1330,4,4,"2022-09-24T10:18:50Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.54094,45.44905,"Colchester",
73799,1,"2022-09-24T10:35:50Z","2022-10-02T00:17:34Z",1074,4,4,"2022-09-24T01:52:45Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.71039,45.6067,"Antigonish",
73763,1,"2022-09-24T10:35:50Z","2022-09-30T20:57:49Z",910,4,4,"2022-09-24T03:30:09Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.07813,45.59192,"Antigonish",
73735,1,"2022-09-24T10:35:50Z","2022-09-30T20:38:02Z",908,4,4,"2022-09-24T01:53:52Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.2747,45.42146,"Colchester",
73858,1,"2022-09-24T10:45:47Z","2022-10-03T20:16:59Z",1337,4,4,"2022-09-24T10:20:48Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.30087,45.09273,"Colchester",
73918,1,"2022-09-24T10:45:47Z","2022-10-01T20:17:41Z",1049,4,4,"2022-09-24T05:27:03Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.34624,46.05476,"Cape Breton",
73825,1,"2022-09-24T10:45:47Z","2022-09-30T15:58:02Z",879,4,4,,,,-60.43923,46.06841,"Cape Breton",
73856,1,"2022-09-24T10:45:47Z","2022-09-30T15:58:02Z",879,4,4,"2022-09-24T06:32:25Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.43217,46.04792,"Cape Breton",
73929,1,"2022-09-24T10:45:47Z","2022-09-30T12:57:51Z",861,151,152,"2022-09-24T03:56:32Z","2022-10-03T02:00:00Z","High Winds and Rain",-60.24962,46.05493,"Cape Breton",
73989,1,"2022-09-24T10:55:46Z","2022-10-03T23:26:39Z",1355,4,4,"2022-09-24T10:36:25Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.41897,45.38951,"Colchester",
73983,1,"2022-09-24T10:55:46Z","2022-10-03T19:56:58Z",1334,4,4,"2022-09-24T10:39:35Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.66298,45.5913,"Pictou",
74032,1,"2022-09-24T10:55:46Z","2022-10-03T11:17:02Z",1282,4,4,"2022-09-24T10:39:26Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.88173,45.70366,"Cumberland",
74028,1,"2022-09-24T10:55:46Z","2022-10-02T00:47:39Z",1075,4,4,"2022-09-24T03:30:09Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.02524,45.51137,"Antigonish",
74017,1,"2022-09-24T10:55:46Z","2022-10-01T03:08:00Z",945,4,4,"2022-09-24T04:11:04Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.57961,45.52282,"Pictou",
73984,1,"2022-09-24T10:55:46Z","2022-09-29T22:27:58Z",773,4,4,"2022-09-24T04:26:16Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.26642,45.63668,"Colchester",
74139,1,"2022-09-24T11:05:51Z","2022-10-04T14:16:38Z",1442,4,4,"2022-09-24T01:53:52Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.265,45.45326,"Colchester",
74152,1,"2022-09-24T11:05:51Z","2022-10-03T23:36:40Z",1355,4,4,"2022-09-24T03:30:09Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.03217,45.67165,"Antigonish",
74124,1,"2022-09-24T11:05:51Z","2022-09-30T23:37:59Z",923,4,4,"2022-09-24T04:54:48Z","2022-10-06T02:00:00Z","High Winds and Rain",-60.05931,46.04109,"Cape Breton",
74111,1,"2022-09-24T11:05:51Z","2022-09-30T22:27:51Z",916,4,4,"2022-09-24T04:05:45Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.33426,46.00761,"Cape Breton",
74376,1,"2022-09-24T11:25:50Z","2022-10-06T13:35:40Z",1707,4,4,"2022-09-24T10:57:18Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.43582,45.45011,"Colchester",
74356,1,"2022-09-24T11:25:50Z","2022-10-06T07:35:34Z",1672,4,4,"2022-09-24T05:30:16Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.1413,45.04359,"Halifax",
74365,1,"2022-09-24T11:25:50Z","2022-10-06T07:05:40Z",1669,4,4,"2022-09-24T03:42:12Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.74734,45.58092,"Pictou",
74351,1,"2022-09-24T11:25:50Z","2022-10-05T23:55:48Z",1642,4,4,"2022-09-24T04:26:16Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.15454,45.72517,"Colchester",
74346,1,"2022-09-24T11:25:50Z","2022-10-05T06:46:06Z",1539,4,4,"2022-09-24T03:42:12Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.73803,45.62907,"Pictou",
74285,1,"2022-09-24T11:25:50Z","2022-10-04T15:06:42Z",1445,4,4,"2022-09-24T04:54:48Z","2022-10-08T02:00:00Z","High Winds and Rain",-60.0819,46.07958,"Cape Breton",
74295,1,"2022-09-24T11:25:50Z","2022-10-03T15:37:13Z",1305,4,4,,,,-60.04541,46.23329,"Cape Breton",
74284,1,"2022-09-24T11:25:50Z","2022-10-03T13:37:22Z",1293,4,4,"2022-09-24T01:53:52Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.17634,45.39516,"Colchester",
74353,1,"2022-09-24T11:25:50Z","2022-10-02T14:47:31Z",1156,4,4,"2022-09-24T05:35:41Z","2022-10-04T02:00:00Z","High Winds and Rain",-60.14763,46.13982,"Cape Breton",
74287,1,"2022-09-24T11:25:50Z","2022-10-01T23:07:32Z",1062,4,4,"2022-09-24T03:14:56Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.6512,45.63219,"Pictou",
74367,1,"2022-09-24T11:25:50Z","2022-10-01T03:08:00Z",942,4,4,"2022-09-24T03:55:45Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.8001,45.46238,"Pictou",
74297,1,"2022-09-24T11:25:50Z","2022-09-30T17:37:56Z",885,4,4,,,,-60.29748,46.25642,"Cape Breton",
74374,1,"2022-09-24T11:25:50Z","2022-09-30T14:57:56Z",869,4,4,"2022-09-24T05:12:00Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.74611,44.71241,"Halifax",
74300,1,"2022-09-24T11:25:50Z","2022-09-30T14:27:51Z",866,4,4,,,,-63.51091,45.1136,"Hants",
74396,1,"2022-09-24T11:35:48Z","2022-10-03T20:26:51Z",1333,4,4,"2022-09-24T11:12:19Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.38825,45.3793,"Colchester",
74440,1,"2022-09-24T11:45:49Z","2022-10-06T07:05:40Z",1667,4,4,"2022-09-24T03:09:01Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.9992,45.78803,"Pictou",
74427,1,"2022-09-24T11:45:49Z","2022-10-03T18:47:16Z",1322,4,4,"2022-09-24T11:25:51Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.2673,45.69263,"Pictou",
74447,1,"2022-09-24T11:45:49Z","2022-10-03T17:47:01Z",1316,4,4,"2022-09-24T03:47:08Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.52547,45.61972,"Pictou",
74452,1,"2022-09-24T11:45:49Z","2022-10-03T15:57:10Z",1305,4,4,"2022-09-24T11:25:54Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.65387,45.79053,"Cumberland",
74442,1,"2022-09-24T11:45:49Z","2022-10-02T00:17:34Z",1067,4,4,"2022-09-24T01:52:45Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.72396,45.60651,"Antigonish",
74464,1,"2022-09-24T11:45:49Z","2022-09-30T17:37:56Z",883,4,4,"2022-09-24T11:20:03Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.65523,45.82233,"Cumberland",
74431,1,"2022-09-24T11:45:49Z","2022-09-30T14:38:00Z",865,4,4,"2022-09-24T03:09:01Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.78514,45.60624,"Pictou",
74485,1,"2022-09-24T11:45:49Z","2022-09-30T04:48:04Z",806,4,4,"2022-09-24T03:47:08Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.56447,45.63855,"Pictou",
74599,1,"2022-09-24T11:55:53Z","2022-10-03T20:16:59Z",1330,4,4,"2022-09-24T03:33:23Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.23132,45.3564,"Colchester",
74617,1,"2022-09-24T11:55:53Z","2022-10-03T11:56:57Z",1280,4,4,"2022-09-24T01:53:52Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.21506,45.49169,"Colchester",
74642,1,"2022-09-24T11:55:53Z","2022-10-02T23:56:59Z",1208,4,4,"2022-09-24T05:07:10Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.43524,45.24859,"Colchester",
74652,1,"2022-09-24T11:55:53Z","2022-10-02T23:27:04Z",1205,4,4,"2022-09-24T11:29:28Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.43958,45.37329,"Colchester",
74610,1,"2022-09-24T11:55:53Z","2022-10-02T22:37:07Z",1200,4,4,"2022-09-24T04:11:04Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.56559,45.56759,"Pictou",
74688,1,"2022-09-24T11:55:53Z","2022-10-02T22:37:07Z",1200,4,4,"2022-09-24T11:34:26Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.62761,45.4007,"Colchester",
74653,1,"2022-09-24T11:55:53Z","2022-10-01T15:17:58Z",1012,55,56,"2022-09-24T01:37:43Z","2022-10-03T02:00:00Z","High Winds and Rain",-63.46306,45.43079,"Colchester",
74605,1,"2022-09-24T11:55:53Z","2022-10-01T03:08:00Z",939,4,4,"2022-09-24T11:23:35Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.55681,45.81861,"Cumberland",
74720,1,"2022-09-24T11:55:53Z","2022-10-01T03:08:00Z",939,4,4,"2022-09-24T02:08:40Z","2022-10-05T02:00:00Z","High Winds and Rain",-61.942,45.76394,"Antigonish",
74717,1,"2022-09-24T11:55:53Z","2022-09-29T13:38:10Z",716,4,4,"2022-09-24T05:03:05Z","2022-10-02T02:00:00Z","High Winds and Rain",-63.48851,44.99019,"Hants",
74754,1,"2022-09-24T12:05:52Z","2022-10-08T00:45:06Z",1908,4,4,"2022-09-24T11:45:14Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.4708,45.43696,"Colchester",
74722,1,"2022-09-24T12:05:52Z","2022-10-06T07:35:34Z",1668,4,4,"2022-09-24T05:30:16Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.22716,45.07987,"Colchester",
74805,1,"2022-09-24T12:05:52Z","2022-10-03T07:37:07Z",1253,4,4,"2022-09-24T04:26:16Z","2022-10-05T02:00:00Z","High Winds and Rain",-63.33299,45.71325,"Colchester",
74736,1,"2022-09-24T12:05:52Z","2022-10-01T18:57:36Z",1033,4,4,,,,-60.2876,46.07879,"Cape Breton",
74773,1,"2022-09-24T12:05:52Z","2022-10-01T15:47:44Z",1014,4,4,"2022-09-24T03:55:45Z","2022-10-05T02:00:00Z","High Winds and Rain",-62.7219,45.50117,"Pictou",
